data,produto,preco,promocao,vendas
2023-03-11,Biscoito,14.99,0,78
2023-03-11,Leite,37.8,0,90
2023-03-11,Refrigerante,34.81,0,88
2023-03-11,Pão,22.9,0,30
2023-03-11,Arroz,25.0,1,112
2023-03-11,Feijão,49.66,0,69
2023-03-11,Café,45.6,0,35
2023-03-11,Açúcar,27.77,1,96
2023-03-11,Manteiga,24.65,0,59
2023-03-12,Chocolate,39.14,0,74
2023-03-12,Biscoito,23.04,1,92
2023-03-12,Leite,45.0,0,33
2023-03-12,Refrigerante,31.72,0,41
2023-03-12,Pão,21.4,0,84
2023-03-12,Arroz,42.2,0,25
2023-03-12,Feijão,20.87,0,61
2023-03-12,Café,18.05,0,85
2023-03-12,Açúcar,29.6,0,85
2023-03-12,Manteiga,37.54,0,93
2023-03-13,Chocolate,18.69,0,53
2023-03-13,Biscoito,13.6,0,66
2023-03-13,Leite,34.84,0,34
2023-03-13,Refrigerante,45.32,0,44
2023-03-13,Pão,41.76,0,53
2023-03-13,Arroz,49.32,1,90
2023-03-13,Feijão,29.41,0,73
2023-03-13,Café,36.92,0,68
2023-03-13,Açúcar,28.29,0,81
2023-03-13,Manteiga,32.07,0,34
2023-03-14,Chocolate,10.85,0,78
2023-03-14,Biscoito,48.76,0,45
2023-03-14,Leite,13.11,0,40
2023-03-14,Refrigerante,13.79,0,57
2023-03-14,Pão,34.93,0,35
2023-03-14,Arroz,19.04,1,84
2023-03-14,Feijão,40.38,0,41
2023-03-14,Café,10.6,0,45
2023-03-14,Açúcar,48.66,0,25
2023-03-14,Manteiga,36.78,0,76
2023-03-15,Chocolate,24.33,1,84
2023-03-15,Biscoito,41.0,0,49
2023-03-15,Leite,10.93,1,78
2023-03-15,Refrigerante,27.57,0,69
2023-03-15,Pão,33.12,0,33
2023-03-15,Arroz,16.14,0,39
2023-03-15,Feijão,29.7,0,21
2023-03-15,Café,47.07,0,40
2023-03-15,Açúcar,23.2,0,21
2023-03-15,Manteiga,8.24,0,29
2023-03-16,Chocolate,47.5,0,55
2023-03-16,Biscoito,40.14,0,39
2023-03-16,Leite,49.57,0,75
2023-03-16,Refrigerante,13.07,1,83
2023-03-16,Pão,49.05,0,18
2023-03-16,Arroz,20.59,0,40
2023-03-16,Feijão,32.25,0,39
2023-03-16,Café,34.55,0,21
2023-03-16,Açúcar,31.79,0,40
2023-03-16,Manteiga,33.06,0,35
2023-03-17,Chocolate,33.87,0,61
2023-03-17,Biscoito,36.8,0,53
2023-03-17,Leite,28.66,0,77
2023-03-17,Refrigerante,44.73,0,73
2023-03-17,Pão,33.13,0,75
2023-03-17,Arroz,31.23,0,19
2023-03-17,Feijão,47.28,0,71
2023-03-17,Café,35.26,0,60
2023-03-17,Açúcar,27.41,0,62
2023-03-17,Manteiga,46.15,0,76
2023-03-18,Chocolate,24.55,0,74
2023-03-18,Biscoito,37.13,0,95
2023-03-18,Leite,44.49,0,66
2023-03-18,Refrigerante,7.81,0,35
2023-03-18,Pão,31.87,0,67
2023-03-18,Arroz,22.25,0,94
2023-03-18,Feijão,40.4,0,71
2023-03-18,Café,8.08,1,95
2023-03-18,Açúcar,40.99,1,90
2023-03-18,Manteiga,6.58,0,60
2023-03-19,Chocolate,44.32,0,92
2023-03-19,Biscoito,11.5,0,69
2023-03-19,Leite,27.5,0,52
2023-03-19,Refrigerante,23.34,0,46
2023-03-19,Pão,14.45,0,76
2023-03-19,Arroz,46.58,0,57
2023-03-19,Feijão,13.35,0,60
2023-03-19,Café,9.97,0,84
2023-03-19,Açúcar,16.25,0,43
2023-03-19,Manteiga,42.29,0,63
2023-03-20,Chocolate,14.72,0,46
2023-03-20,Biscoito,27.75,0,68
2023-03-20,Leite,19.34,0,55
2023-03-20,Refrigerante,35.46,0,65
2023-03-20,Pão,25.78,0,34
2023-03-20,Arroz,35.31,0,27
2023-03-20,Feijão,22.32,0,18
2023-03-20,Café,37.34,0,71
2023-03-20,Açúcar,18.36,0,14
2023-03-20,Manteiga,44.67,0,64
2023-03-21,Chocolate,9.74,0,77
2023-03-21,Biscoito,12.51,0,39
2023-03-21,Leite,15.54,0,71
2023-03-21,Refrigerante,44.22,0,76
2023-03-21,Pão,36.6,0,22
2023-03-21,Arroz,30.89,0,63
2023-03-21,Feijão,10.19,0,43
2023-03-21,Café,49.12,0,49
2023-03-21,Açúcar,22.63,0,35
2023-03-21,Manteiga,5.82,1,83
2023-03-22,Chocolate,35.3,0,40
2023-03-22,Biscoito,16.4,0,60
2023-03-22,Leite,36.38,0,42
2023-03-22,Refrigerante,26.83,0,49
2023-03-22,Pão,28.92,0,76
2023-03-22,Arroz,25.98,0,60
2023-03-22,Feijão,34.15,0,65
2023-03-22,Café,34.17,1,92
2023-03-22,Açúcar,28.1,0,60
2023-03-22,Manteiga,8.09,0,32
2023-03-23,Chocolate,37.52,0,29
2023-03-23,Biscoito,42.41,0,50
2023-03-23,Leite,33.44,0,68
2023-03-23,Refrigerante,40.19,0,25
2023-03-23,Pão,35.49,0,67
2023-03-23,Arroz,13.77,0,73
2023-03-23,Feijão,12.14,0,50
2023-03-23,Café,45.01,0,32
2023-03-23,Açúcar,39.12,0,52
2023-03-23,Manteiga,14.1,0,21
2023-03-24,Chocolate,31.99,0,82
2023-03-24,Biscoito,36.33,0,39
2023-03-24,Leite,25.28,0,30
2023-03-24,Refrigerante,33.65,0,59
2023-03-24,Pão,19.6,0,17
2023-03-24,Arroz,34.46,0,73
2023-03-24,Feijão,34.79,0,28
2023-03-24,Café,8.98,1,83
2023-03-24,Açúcar,11.78,0,55
2023-03-24,Manteiga,44.56,0,33
2023-03-25,Chocolate,6.75,0,66
2023-03-25,Biscoito,19.64,0,98
2023-03-25,Leite,9.24,1,82
2023-03-25,Refrigerante,47.01,1,99
2023-03-25,Pão,49.89,0,57
2023-03-25,Arroz,40.27,0,84
2023-03-25,Feijão,34.45,0,51
2023-03-25,Café,42.67,0,65
2023-03-25,Açúcar,33.11,0,77
2023-03-25,Manteiga,24.9,1,90
2023-03-26,Chocolate,15.3,0,49
2023-03-26,Biscoito,28.75,0,71
2023-03-26,Leite,27.24,1,112
2023-03-26,Refrigerante,47.71,0,75
2023-03-26,Pão,21.79,0,61
2023-03-26,Arroz,29.96,0,57
2023-03-26,Feijão,13.07,0,29
2023-03-26,Café,12.64,0,80
2023-03-26,Açúcar,32.44,0,49
2023-03-26,Manteiga,33.76,1,100
2023-03-27,Chocolate,11.92,0,36
2023-03-27,Biscoito,38.33,0,57
2023-03-27,Leite,7.34,0,62
2023-03-27,Refrigerante,44.64,1,80
2023-03-27,Pão,31.85,0,37
2023-03-27,Arroz,38.18,0,75
2023-03-27,Feijão,10.63,0,39
2023-03-27,Café,48.8,0,32
2023-03-27,Açúcar,7.81,1,59
2023-03-27,Manteiga,35.12,0,73
2023-03-28,Chocolate,29.83,1,92
2023-03-28,Biscoito,26.11,0,83
2023-03-28,Leite,24.73,1,92
2023-03-28,Refrigerante,5.39,1,98
2023-03-28,Pão,19.68,0,36
2023-03-28,Arroz,21.45,0,75
2023-03-28,Feijão,7.82,0,57
2023-03-28,Café,8.44,0,47
2023-03-28,Açúcar,8.72,0,33
2023-03-28,Manteiga,12.02,0,46
2023-03-29,Chocolate,18.66,0,57
2023-03-29,Biscoito,18.79,0,19
2023-03-29,Leite,17.69,0,70
2023-03-29,Refrigerante,35.02,0,41
2023-03-29,Pão,13.97,0,66
2023-03-29,Arroz,13.78,0,60
2023-03-29,Feijão,34.52,0,46
2023-03-29,Café,43.69,0,81
2023-03-29,Açúcar,36.43,0,39
2023-03-29,Manteiga,47.82,0,45
2023-03-30,Chocolate,38.13,0,61
2023-03-30,Biscoito,29.87,0,73
2023-03-30,Leite,17.57,0,45
2023-03-30,Refrigerante,42.16,0,20
2023-03-30,Pão,30.95,0,30
2023-03-30,Arroz,40.9,0,29
2023-03-30,Feijão,20.19,0,24
2023-03-30,Café,35.27,0,32
2023-03-30,Açúcar,28.4,0,72
2023-03-30,Manteiga,44.18,0,26
2023-03-31,Chocolate,21.94,0,65
2023-03-31,Biscoito,9.22,0,15
2023-03-31,Leite,47.68,0,77
2023-03-31,Refrigerante,45.88,0,80
2023-03-31,Pão,39.76,0,62
2023-03-31,Arroz,31.86,0,80
2023-03-31,Feijão,22.9,1,88
2023-03-31,Café,7.05,0,41
2023-03-31,Açúcar,32.68,0,36
2023-03-31,Manteiga,33.18,0,54
2023-04-01,Chocolate,46.78,0,50
2023-04-01,Biscoito,39.8,0,73
2023-04-01,Leite,46.51,0,93
2023-04-01,Refrigerante,30.58,0,86
2023-04-01,Pão,30.04,0,56
2023-04-01,Arroz,19.31,0,86
2023-04-01,Feijão,39.89,0,67
2023-04-01,Café,46.99,1,92
2023-04-01,Açúcar,35.53,0,66
2023-04-01,Manteiga,38.26,0,80
2023-04-02,Chocolate,48.35,0,54
2023-04-02,Biscoito,20.3,0,79
2023-04-02,Leite,16.75,0,75
2023-04-02,Refrigerante,46.79,1,72
2023-04-02,Pão,12.33,0,72
2023-04-02,Arroz,27.57,0,51
2023-04-02,Feijão,34.79,0,93
2023-04-02,Café,10.17,1,59
2023-04-02,Açúcar,14.56,0,46
2023-04-02,Manteiga,45.3,0,72
2023-04-03,Chocolate,18.45,0,41
2023-04-03,Biscoito,20.39,0,16
2023-04-03,Leite,42.01,0,43
2023-04-03,Refrigerante,27.18,0,64
2023-04-03,Pão,38.02,0,82
2023-04-03,Arroz,45.61,0,86
2023-04-03,Feijão,5.68,0,62
2023-04-03,Café,34.57,0,54
2023-04-03,Açúcar,30.23,0,26
2023-04-03,Manteiga,25.88,0,73
2023-04-04,Chocolate,31.33,0,76
2023-04-04,Biscoito,6.46,0,19
2023-04-04,Leite,15.04,0,50
2023-04-04,Refrigerante,47.22,0,28
2023-04-04,Pão,40.71,0,70
2023-04-04,Arroz,36.14,0,47
2023-04-04,Feijão,49.52,0,68
2023-04-04,Café,42.06,0,62
2023-04-04,Açúcar,45.31,0,33
2023-04-04,Manteiga,14.41,0,38
2023-04-05,Chocolate,21.13,0,36
2023-04-05,Biscoito,41.38,0,37
2023-04-05,Leite,40.17,0,68
2023-04-05,Refrigerante,47.02,0,75
2023-04-05,Pão,32.08,0,67
2023-04-05,Arroz,34.54,0,27
2023-04-05,Feijão,46.76,0,34
2023-04-05,Café,32.58,0,65
2023-04-05,Açúcar,36.2,0,55
2023-04-05,Manteiga,42.51,0,57
2023-04-06,Chocolate,24.72,0,66
2023-04-06,Biscoito,34.62,0,23
2023-04-06,Leite,17.96,0,64
2023-04-06,Refrigerante,23.86,0,35
2023-04-06,Pão,36.96,0,45
2023-04-06,Arroz,48.12,0,30
2023-04-06,Feijão,7.26,0,52
2023-04-06,Café,9.11,0,72
2023-04-06,Açúcar,35.48,0,65
2023-04-06,Manteiga,34.61,0,59
2023-04-07,Chocolate,43.01,0,39
2023-04-07,Biscoito,24.52,0,36
2023-04-07,Leite,28.13,0,37
2023-04-07,Refrigerante,30.17,0,58
2023-04-07,Pão,49.03,0,60
2023-04-07,Arroz,43.57,0,62
2023-04-07,Feijão,47.6,0,81
2023-04-07,Café,40.11,0,27
2023-04-07,Açúcar,34.68,0,24
2023-04-07,Manteiga,7.96,0,61
2023-04-08,Chocolate,29.59,0,69
2023-04-08,Biscoito,39.08,0,74
2023-04-08,Leite,22.69,0,52
2023-04-08,Refrigerante,6.07,0,75
2023-04-08,Pão,16.9,1,82
2023-04-08,Arroz,23.9,1,110
2023-04-08,Feijão,37.9,0,70
2023-04-08,Café,30.48,0,72
2023-04-08,Açúcar,29.09,0,86
2023-04-08,Manteiga,7.28,0,79
2023-04-09,Chocolate,41.25,0,44
2023-04-09,Biscoito,13.7,1,78
2023-04-09,Leite,17.93,0,85
2023-04-09,Refrigerante,39.16,0,36
2023-04-09,Pão,36.22,0,47
2023-04-09,Arroz,11.93,0,50
2023-04-09,Feijão,21.25,0,60
2023-04-09,Café,22.64,0,29
2023-04-09,Açúcar,33.87,0,50
2023-04-09,Manteiga,15.35,0,88
2023-04-10,Chocolate,44.38,0,35
2023-04-10,Biscoito,22.86,0,52
2023-04-10,Leite,29.08,0,40
2023-04-10,Refrigerante,31.0,1,25
2023-04-10,Pão,26.05,0,43
2023-04-10,Arroz,34.94,0,29
2023-04-10,Feijão,14.07,0,51
2023-04-10,Café,9.48,0,22
2023-04-10,Açúcar,41.83,0,29
2023-04-10,Manteiga,28.02,0,17
2023-04-11,Chocolate,49.06,0,42
2023-04-11,Biscoito,45.03,0,33
2023-04-11,Leite,35.71,0,64
2023-04-11,Refrigerante,5.83,0,66
2023-04-11,Pão,15.5,0,35
2023-04-11,Arroz,34.27,0,64
2023-04-11,Feijão,43.23,0,62
2023-04-11,Café,10.69,0,10
2023-04-11,Açúcar,8.67,0,39
2023-04-11,Manteiga,27.17,0,88
2023-04-12,Chocolate,48.44,0,29
2023-04-12,Biscoito,29.6,0,52
2023-04-12,Leite,20.34,0,55
2023-04-12,Refrigerante,49.62,0,78
2023-04-12,Pão,36.4,0,41
2023-04-12,Arroz,32.65,0,52
2023-04-12,Feijão,5.05,0,52
2023-04-12,Café,10.75,0,19
2023-04-12,Açúcar,37.8,0,63
2023-04-12,Manteiga,10.68,0,26
2023-04-13,Chocolate,42.42,0,35
2023-04-13,Biscoito,34.02,0,67
2023-04-13,Leite,45.1,0,72
2023-04-13,Refrigerante,45.25,0,42
2023-04-13,Pão,28.15,0,39
2023-04-13,Arroz,49.5,0,36
2023-04-13,Feijão,9.27,0,42
2023-04-13,Café,48.96,0,28
2023-04-13,Açúcar,44.31,0,27
2023-04-13,Manteiga,27.01,0,71
2023-04-14,Chocolate,19.19,0,40
2023-04-14,Biscoito,10.38,0,49
2023-04-14,Leite,38.91,0,38
2023-04-14,Refrigerante,40.12,0,62
2023-04-14,Pão,17.8,0,42
2023-04-14,Arroz,15.17,0,35
2023-04-14,Feijão,17.7,1,51
2023-04-14,Café,7.57,0,23
2023-04-14,Açúcar,29.5,1,90
2023-04-14,Manteiga,27.42,1,55
2023-04-15,Chocolate,34.38,0,37
2023-04-15,Biscoito,45.85,0,78
2023-04-15,Leite,39.67,0,38
2023-04-15,Refrigerante,46.58,0,73
2023-04-15,Pão,18.64,0,45
2023-04-15,Arroz,18.83,0,57
2023-04-15,Feijão,40.55,0,60
2023-04-15,Café,26.0,0,81
2023-04-15,Açúcar,7.75,0,55
2023-04-15,Manteiga,10.18,1,109
2023-04-16,Chocolate,22.43,0,84
2023-04-16,Biscoito,41.62,0,94
2023-04-16,Leite,47.96,0,71
2023-04-16,Refrigerante,44.07,0,37
2023-04-16,Pão,35.4,0,57
2023-04-16,Arroz,6.89,0,84
2023-04-16,Feijão,10.24,0,77
2023-04-16,Café,31.67,0,80
2023-04-16,Açúcar,44.54,0,87
2023-04-16,Manteiga,28.56,0,58
2023-04-17,Chocolate,31.4,0,76
2023-04-17,Biscoito,18.81,0,46
2023-04-17,Leite,19.54,0,33
2023-04-17,Refrigerante,28.23,0,35
2023-04-17,Pão,45.28,1,90
2023-04-17,Arroz,49.21,0,46
2023-04-17,Feijão,15.2,0,30
2023-04-17,Café,22.14,0,25
2023-04-17,Açúcar,13.52,0,81
2023-04-17,Manteiga,7.18,0,75
2023-04-18,Chocolate,13.97,0,77
2023-04-18,Biscoito,42.17,0,34
2023-04-18,Leite,25.04,0,24
2023-04-18,Refrigerante,33.15,0,51
2023-04-18,Pão,41.88,0,30
2023-04-18,Arroz,15.2,0,74
2023-04-18,Feijão,33.14,0,53
2023-04-18,Café,22.9,0,58
2023-04-18,Açúcar,22.23,1,48
2023-04-18,Manteiga,6.16,0,23
2023-04-19,Chocolate,30.47,0,27
2023-04-19,Biscoito,46.29,0,37
2023-04-19,Leite,13.34,0,36
2023-04-19,Refrigerante,31.51,0,22
2023-04-19,Pão,8.47,0,26
2023-04-19,Arroz,35.63,0,44
2023-04-19,Feijão,49.53,0,56
2023-04-19,Café,29.96,1,62
2023-04-19,Açúcar,12.64,0,36
2023-04-19,Manteiga,23.69,0,48
2023-04-20,Chocolate,6.0,0,39
2023-04-20,Biscoito,22.69,0,45
2023-04-20,Leite,7.29,0,25
2023-04-20,Refrigerante,26.38,0,31
2023-04-20,Pão,17.63,0,36
2023-04-20,Arroz,35.93,0,50
2023-04-20,Feijão,15.11,0,25
2023-04-20,Café,5.75,0,65
2023-04-20,Açúcar,37.89,0,46
2023-04-20,Manteiga,8.06,0,29
2023-04-21,Chocolate,11.3,1,91
2023-04-21,Biscoito,30.58,0,20
2023-04-21,Leite,35.4,0,35
2023-04-21,Refrigerante,30.73,0,61
2023-04-21,Pão,23.41,1,77
2023-04-21,Arroz,23.83,0,36
2023-04-21,Feijão,30.9,1,80
2023-04-21,Café,15.11,0,35
2023-04-21,Açúcar,6.13,0,49
2023-04-21,Manteiga,19.88,0,35
2023-04-22,Chocolate,13.81,0,83
2023-04-22,Biscoito,46.04,0,79
2023-04-22,Leite,13.22,0,47
2023-04-22,Refrigerante,9.11,0,34
2023-04-22,Pão,10.79,0,44
2023-04-22,Arroz,21.27,0,44
2023-04-22,Feijão,33.89,0,59
2023-04-22,Café,31.86,0,59
2023-04-22,Açúcar,38.74,0,49
2023-04-22,Manteiga,13.94,0,47
2023-04-23,Chocolate,29.98,0,72
2023-04-23,Biscoito,8.95,0,73
2023-04-23,Leite,14.63,0,71
2023-04-23,Refrigerante,34.22,0,39
2023-04-23,Pão,46.97,0,44
2023-04-23,Arroz,35.56,0,62
2023-04-23,Feijão,14.38,1,65
2023-04-23,Café,5.04,0,73
2023-04-23,Açúcar,14.43,0,63
2023-04-23,Manteiga,28.05,0,85
2023-04-24,Chocolate,14.44,0,73
2023-04-24,Biscoito,21.83,0,42
2023-04-24,Leite,36.12,0,23
2023-04-24,Refrigerante,48.43,0,38
2023-04-24,Pão,14.31,0,67
2023-04-24,Arroz,19.1,0,37
2023-04-24,Feijão,23.24,0,19
2023-04-24,Café,42.13,0,31
2023-04-24,Açúcar,45.36,0,32
2023-04-24,Manteiga,6.15,0,58
2023-04-25,Chocolate,26.88,0,66
2023-04-25,Biscoito,26.85,0,44
2023-04-25,Leite,43.64,0,38
2023-04-25,Refrigerante,47.53,1,78
2023-04-25,Pão,7.42,0,42
2023-04-25,Arroz,7.87,0,73
2023-04-25,Feijão,11.18,0,29
2023-04-25,Café,47.46,0,76
2023-04-25,Açúcar,43.63,1,108
2023-04-25,Manteiga,16.35,0,23
2023-04-26,Chocolate,18.82,0,77
2023-04-26,Biscoito,42.64,0,41
2023-04-26,Leite,23.08,0,63
2023-04-26,Refrigerante,42.29,0,39
2023-04-26,Pão,9.74,1,82
2023-04-26,Arroz,18.69,0,54
2023-04-26,Feijão,23.35,0,71
2023-04-26,Café,36.28,0,55
2023-04-26,Açúcar,10.95,0,66
2023-04-26,Manteiga,48.91,1,77
2023-04-27,Chocolate,20.48,0,20
2023-04-27,Biscoito,10.48,0,52
2023-04-27,Leite,49.22,0,43
2023-04-27,Refrigerante,28.85,0,32
2023-04-27,Pão,40.33,0,41
2023-04-27,Arroz,11.18,0,74
2023-04-27,Feijão,38.85,0,24
2023-04-27,Café,43.05,0,25
2023-04-27,Açúcar,21.94,1,50
2023-04-27,Manteiga,5.01,0,74
2023-04-28,Chocolate,17.66,0,57
2023-04-28,Biscoito,37.58,0,81
2023-04-28,Leite,36.75,0,14
2023-04-28,Refrigerante,32.96,0,42
2023-04-28,Pão,38.72,0,50
2023-04-28,Arroz,22.63,0,38
2023-04-28,Feijão,38.26,0,41
2023-04-28,Café,43.97,0,38
2023-04-28,Açúcar,29.07,0,73
2023-04-28,Manteiga,29.23,0,15
2023-04-29,Chocolate,9.38,0,65
2023-04-29,Biscoito,15.56,0,103
2023-04-29,Leite,42.24,0,76
2023-04-29,Refrigerante,30.0,0,73
2023-04-29,Pão,21.96,0,79
2023-04-29,Arroz,36.9,1,87
2023-04-29,Feijão,35.33,0,77
2023-04-29,Café,39.24,0,96
2023-04-29,Açúcar,10.34,0,27
2023-04-29,Manteiga,24.8,0,42
2023-04-30,Chocolate,10.2,0,85
2023-04-30,Biscoito,49.14,0,55
2023-04-30,Leite,44.53,0,93
2023-04-30,Refrigerante,25.12,0,28
2023-04-30,Pão,23.5,0,37
2023-04-30,Arroz,14.92,0,88
2023-04-30,Feijão,48.0,1,89
2023-04-30,Café,22.65,0,44
2023-04-30,Açúcar,39.36,0,91
2023-04-30,Manteiga,13.64,0,49
2023-05-01,Chocolate,28.9,0,56
2023-05-01,Biscoito,8.11,0,52
2023-05-01,Leite,35.21,0,20
2023-05-01,Refrigerante,41.65,0,48
2023-05-01,Pão,13.85,0,75
2023-05-01,Arroz,36.32,0,25
2023-05-01,Feijão,37.07,0,33
2023-05-01,Café,9.94,0,70
2023-05-01,Açúcar,13.97,0,22
2023-05-01,Manteiga,7.51,0,44
2023-05-02,Chocolate,8.92,0,57
2023-05-02,Biscoito,9.04,0,57
2023-05-02,Leite,22.88,0,59
2023-05-02,Refrigerante,30.67,1,55
2023-05-02,Pão,38.37,0,54
2023-05-02,Arroz,44.45,0,43
2023-05-02,Feijão,46.24,0,55
2023-05-02,Café,5.17,0,60
2023-05-02,Açúcar,31.88,0,76
2023-05-02,Manteiga,8.92,0,47
2023-05-03,Chocolate,20.4,0,44
2023-05-03,Biscoito,46.27,0,74
2023-05-03,Leite,39.3,0,35
2023-05-03,Refrigerante,42.48,0,67
2023-05-03,Pão,47.34,0,33
2023-05-03,Arroz,38.52,0,38
2023-05-03,Feijão,23.08,0,17
2023-05-03,Café,32.86,0,57
2023-05-03,Açúcar,38.72,0,31
2023-05-03,Manteiga,6.21,0,27
2023-05-04,Chocolate,48.53,0,34
2023-05-04,Biscoito,36.83,1,33
2023-05-04,Leite,35.0,0,29
2023-05-04,Refrigerante,48.98,0,61
2023-05-04,Pão,22.45,0,36
2023-05-04,Arroz,32.01,0,35
2023-05-04,Feijão,43.5,0,22
2023-05-04,Café,8.08,0,59
2023-05-04,Açúcar,19.75,0,56
2023-05-04,Manteiga,30.0,0,76
2023-05-05,Chocolate,44.13,0,38
2023-05-05,Biscoito,17.34,0,77
2023-05-05,Leite,36.8,0,32
2023-05-05,Refrigerante,28.31,0,50
2023-05-05,Pão,30.19,0,29
2023-05-05,Arroz,16.93,0,58
2023-05-05,Feijão,9.17,1,61
2023-05-05,Café,18.62,0,36
2023-05-05,Açúcar,7.58,0,72
2023-05-05,Manteiga,48.64,0,35
2023-05-06,Chocolate,37.45,1,59
2023-05-06,Biscoito,16.2,0,43
2023-05-06,Leite,11.14,0,37
2023-05-06,Refrigerante,22.35,0,81
2023-05-06,Pão,41.23,0,41
2023-05-06,Arroz,42.64,0,37
2023-05-06,Feijão,46.42,0,73
2023-05-06,Café,8.84,0,77
2023-05-06,Açúcar,32.64,0,35
2023-05-06,Manteiga,9.78,0,76
2023-05-07,Chocolate,13.77,0,74
2023-05-07,Biscoito,10.36,0,65
2023-05-07,Leite,42.54,0,71
2023-05-07,Refrigerante,6.8,0,54
2023-05-07,Pão,30.69,0,54
2023-05-07,Arroz,23.19,0,59
2023-05-07,Feijão,30.41,0,73
2023-05-07,Café,35.83,0,52
2023-05-07,Açúcar,16.93,0,51
2023-05-07,Manteiga,12.41,0,49
2023-05-08,Chocolate,20.45,0,73
2023-05-08,Biscoito,45.78,0,82
2023-05-08,Leite,43.73,1,95
2023-05-08,Refrigerante,31.18,0,29
2023-05-08,Pão,12.23,0,72
2023-05-08,Arroz,10.91,0,71
2023-05-08,Feijão,26.43,0,64
2023-05-08,Café,13.28,0,62
2023-05-08,Açúcar,14.41,0,41
2023-05-08,Manteiga,26.09,0,42
2023-05-09,Chocolate,43.13,0,65
2023-05-09,Biscoito,25.06,0,63
2023-05-09,Leite,6.68,0,43
2023-05-09,Refrigerante,42.33,0,71
2023-05-09,Pão,38.81,1,40
2023-05-09,Arroz,24.29,0,35
2023-05-09,Feijão,36.54,0,74
2023-05-09,Café,22.96,0,54
2023-05-09,Açúcar,18.7,0,79
2023-05-09,Manteiga,43.27,0,19
2023-05-10,Chocolate,19.68,1,98
2023-05-10,Biscoito,15.91,0,67
2023-05-10,Leite,7.63,0,45
2023-05-10,Refrigerante,10.32,0,48
2023-05-10,Pão,31.25,0,86
2023-05-10,Arroz,17.7,0,46
2023-05-10,Feijão,5.33,0,28
2023-05-10,Café,38.76,0,56
2023-05-10,Açúcar,27.59,0,68
2023-05-10,Manteiga,37.28,0,37
2023-05-11,Chocolate,26.38,0,47
2023-05-11,Biscoito,43.86,0,40
2023-05-11,Leite,8.09,0,58
2023-05-11,Refrigerante,14.93,0,56
2023-05-11,Pão,7.46,0,73
2023-05-11,Arroz,42.78,0,36
2023-05-11,Feijão,13.67,0,36
2023-05-11,Café,15.24,1,93
2023-05-11,Açúcar,21.91,0,53
2023-05-11,Manteiga,25.72,0,55
2023-05-12,Chocolate,36.75,0,51
2023-05-12,Biscoito,13.29,0,68
2023-05-12,Leite,7.12,0,43
2023-05-12,Refrigerante,40.26,0,61
2023-05-12,Pão,32.43,0,58
2023-05-12,Arroz,22.51,0,56
2023-05-12,Feijão,20.11,1,49
2023-05-12,Café,25.38,1,109
2023-05-12,Açúcar,16.82,0,62
2023-05-12,Manteiga,23.22,0,74
2023-05-13,Chocolate,31.03,0,39
2023-05-13,Biscoito,8.91,0,67
2023-05-13,Leite,22.68,1,84
2023-05-13,Refrigerante,47.19,0,26
2023-05-13,Pão,32.46,0,86
2023-05-13,Arroz,49.79,0,59
2023-05-13,Feijão,29.0,0,76
2023-05-13,Café,27.42,0,68
2023-05-13,Açúcar,29.47,0,60
2023-05-13,Manteiga,21.69,0,92
2023-05-14,Chocolate,22.3,0,53
2023-05-14,Biscoito,40.73,0,40
2023-05-14,Leite,41.45,0,52
2023-05-14,Refrigerante,5.41,0,30
2023-05-14,Pão,43.02,0,75
2023-05-14,Arroz,15.99,0,86
2023-05-14,Feijão,21.74,1,52
2023-05-14,Café,10.6,0,38
2023-05-14,Açúcar,28.13,0,81
2023-05-14,Manteiga,28.67,0,62
2023-05-15,Chocolate,10.38,0,39
2023-05-15,Biscoito,20.91,0,32
2023-05-15,Leite,47.68,0,76
2023-05-15,Refrigerante,30.94,0,28
2023-05-15,Pão,23.23,0,76
2023-05-15,Arroz,31.83,0,41
2023-05-15,Feijão,22.79,0,81
2023-05-15,Café,14.79,0,58
2023-05-15,Açúcar,10.36,0,40
2023-05-15,Manteiga,29.52,0,32
2023-05-16,Chocolate,37.19,0,27
2023-05-16,Biscoito,14.79,0,47
2023-05-16,Leite,43.98,0,36
2023-05-16,Refrigerante,8.06,0,28
2023-05-16,Pão,17.05,0,68
2023-05-16,Arroz,21.19,0,64
2023-05-16,Feijão,15.46,0,32
2023-05-16,Café,39.48,0,50
2023-05-16,Açúcar,43.8,0,71
2023-05-16,Manteiga,38.83,0,41
2023-05-17,Chocolate,5.09,0,35
2023-05-17,Biscoito,29.61,0,17
2023-05-17,Leite,7.3,0,70
2023-05-17,Refrigerante,19.53,1,47
2023-05-17,Pão,29.93,0,66
2023-05-17,Arroz,9.78,0,15
2023-05-17,Feijão,45.49,0,20
2023-05-17,Café,30.98,0,78
2023-05-17,Açúcar,41.3,0,74
2023-05-17,Manteiga,24.58,0,70
2023-05-18,Chocolate,16.93,0,48
2023-05-18,Biscoito,44.47,0,56
2023-05-18,Leite,17.02,0,48
2023-05-18,Refrigerante,33.17,0,62
2023-05-18,Pão,32.97,0,44
2023-05-18,Arroz,22.33,0,58
2023-05-18,Feijão,48.63,0,44
2023-05-18,Café,17.38,0,22
2023-05-18,Açúcar,49.9,0,72
2023-05-18,Manteiga,49.92,0,66
2023-05-19,Chocolate,42.64,0,36
2023-05-19,Biscoito,16.48,0,60
2023-05-19,Leite,31.48,1,39
